sent,reference,translation
さあ　中に入って 何かお口に合う物を探さなくては 文明国から来たお友達にね,"Oh, come inside, and we'll see if we can't get you some food, and some civilized company.","Now, we need to get inside and find something to eat with our friends from the civilized world."
じゃあ　気が済んだら― 中に入って貰えるかな？,"Well, now that you have, can I politely invite you to step off my fucking porch?","So when you're done, can you come in?"
注目の的になることは 彼女にとって　荷が重すぎて 悪い仲間の中に入ってしまった,"The attention was too much for her, and she fell in with the wrong crowd.","The point of attention has been that she's had a lot of work to do, so she's in the wrong crowd."
このバカは７，８人の ゾンビの真ん中に立ってた,"This prick stands right in the mix, while seven or eight of them turn Zeke all at the same time.","This idiot was standing in the middle of seven, eight zombies."
このバカは７，８人の ゾンビの真ん中に立ってた,"This prick stands right in the mix, while seven or eight of them turn Zeke all at the same time.","This idiot was standing in the middle of seven, eight zombies."
ドフィネ通りの ど真ん中に立ってみろ...,You know what's smack in the middle of Dauphine street...,Just stand in the middle of Dophine Street...
ある時点から　地球は丸くなったということだ,"At one point, so was the Earth being round.","From a point of view, the earth has become round."
ｳﾞｫｰｹﾞﾙはどのように丸くなった How the fuck did that happen ?,How did Vogel come round? How the fuck did that happen?,How the fuck did that happen?
でも、あなたの可愛い娘は九死に一生を得ましたよ。,But your little darling's got nine lives.,But your little girl has been dead for nine years.
ナショナル・シティ総合病院にて 昏睡状態で― 予断を許さない状態が続いていますが スーパーガールのタイムリーな 到着が無ければ...,"Willis is currently in a coma at National City General, although her fate would have been much more grim had it not been for the timely arrival of Supergirl...","We've been in a coma at National City General Hospital, and if Supergirl doesn't arrive on time..."
知ってるのは未来の運命 予断を許さない状態 あなたは役割を果たせばいい,"All I know is that the fate of the future hangs in the balance, and you have some role to play.","All I know is that the fate of the future is inexorable, and you can play your part."
銃で撃たれ 予断を許さない状態です,Hancock is in serious condition with multiple gunshot wounds.,He's been shot. He's not ready.
あんな美しい人とは争えない,I cannot vie with such beauty and such sorrow.,I can't fight a man of such beauty.
りんごは木から離れた所に落ちない （血統は争えない）,"The apple doesn't fall far from the tree, my friend.",Apples don't fall far from trees.
りんごは木から離れた所に落ちない （血統は争えない）,The apple doesn't fall far from the tree.,Apples don't fall far from trees.
血は争えない,Blood runs true.,Blood doesn't fight.
そう簡単に 事が運ぶわけないじゃない？,"You didn't think that'd be that easy, did you?","It's not gonna be that easy, is it?"
簡単に事が運ぶとは言ってない,I never told you it was gonna be easy.,I didn't say it was easy.
シンプルに事が運べば 人間 苦労しないよ,"If things were that simple, no one would ever suffer.","If it's simple enough, we won't be hard on ourselves."
ゾーイ・バーンズの 記事によると デュラント上院議員が― カーン退場後の 新たな国務長官候補に...,"Zoe Barnes of the Washington Herald now reporting, quoting a source close to the President, as saying that Senator Catherine Durant will likely be the new nominee for Secretary of State after Michael Kern's withdrawal earlier this week.",Zoe Barnes wrote that Senator Durant was a new candidate for Secretary of State after he left Khan.
この記事によると あなたが ブラック・マウンテン警備 の事件に関わっていたらしい,"Listen, this paper talks about you being in this Black Mountain Security thing.","According to this article, you were involved in the Black Mountain security case."
地方記事によると、スーザン ジョーンズさん、二人の子供の母．．．,"Locals reported Susan Jones, an American mother of two...","According to local papers, Susan Jones, the mother of two children..."
事もあろうに　君は 私の密告者を知ってる 1番いい車に乗ってる,"You know, of all my confidential informants, you got the nicest wheels.",You know my informant in the best car in the world.
これは事もあろうに異教徒の シンボルで最も悲惨です,It's the most devastating of all the Pagan symbols.,"This is, of course, the most terrible pagan symbol."
お姉さんが有利な 結婚をするだけでなく ー 事もあろうに あなたと私の甥のダーシーが！,"I was told, not only that your sister was to be most advantageously married, but that you, Miss Elizabeth Bennet, would be soon afterwards united to my nephew Mr Darcy!","Not only will your sister get married in a better way, but you and my nephew Darcy will!"
AV業界の多くの女性は 私生活と仕事を 分けているわ,A lot of the women in the adult film industry completely separate their porn lives from their personal lives.,A lot of women in the porn industry share their private lives with their jobs.
そして、僕は関与を 非難される事を好まない... 人類の大虐殺の罪を、たった一言... それも僕がすでに指摘した サイロンであろう女性の言葉で,And I don't like to be accused of participating in the genocide of the human race based solely on the word of a woman whom I have already indicated to you may well be a Cylon agent.,And I don't like being accused of being involved in... just one word of the sins of the genocide of humanity... in the words of a woman I've already pointed out as a Cylon.
