sent,reference,translation
幼い女の子が笑ってるんだ お父さんに支えられて空中に立っててね,There's a... a young girl laughing as she's being lifted into the air by her father.,"There's a little girl laughing, standing in the air with her father's support."
ある時点から 地球は丸くなったということだ,"At one point, so was the Earth being round.","At some point, the Earth has been rounded."
ヴォーゲルはどのように丸くなった How the fuck did that happen ?,How did Vogel come round? How the fuck did that happen?,How did Vogel get round? How the fuck did that happen?
でも、あなたの可愛い娘は九死に一生を得ましたよ。,But your little darling's got nine lives.,But your little girl got nine deaths all her life.
知ってるのは未来の運命 予断を許さない状態 あなたは役割を果たせばいい,"All I know is that the fate of the future hangs in the balance, and you have some role to play.","All I know is the fate of the future, the one you don't forgive."
銃で撃たれ 予断を許さない状態です,Hancock is in serious condition with multiple gunshot wounds.,He's in a state where he's unable to foresee.
ナショナル・シティ総合病院にて 昏睡状態で― 予断を許さない状態が続いていますが スーパーガールのタイムリーな 到着が無ければ...,"Willis is currently in a coma at National City General, although her fate would have been much more grim had it not been for the timely arrival of Supergirl...","She's in a coma at National City General, which is unforgivable, but if Supergirl hadn't arrived in time..."
あんな美しい人とは争えない,I cannot vie with such beauty and such sorrow.,I can't fight such a beautiful woman.
りんごは木から離れた所に落ちない (血統は争えない),"The apple doesn't fall far from the tree, my friend.",The apple doesn't fall far from the tree.
血は争えない,Blood runs true.,Blood doesn't fight.
簡単に事が運ぶとは言ってない,I never told you it was gonna be easy.,I didn't say it was going to be easy.
そう簡単に 事が運ぶわけないじゃない?,"You didn't think that'd be that easy, did you?",How can things be so easy?
シンプルに事が運べば 人間 苦労しないよ,"If things were that simple, no one would ever suffer.","If it's as simple as it gets, it won't be hard for you."
ゾーイ・バーンズの 記事によると デュラント上院議員が― カーン退場後の 新たな国務長官候補に...,"Zoe Barnes of the Washington Herald now reporting, quoting a source close to the President, as saying that Senator Catherine Durant will likely be the new nominee for Secretary of State after Michael Kern's withdrawal earlier this week.","According to Zoe Barnes, it's been confirmed that Senatorカーn has been elected new Secretary of State after his departure."
この記事によると あなたが ブラック・マウンテン警備 の事件に関わっていたらしい,"Listen, this paper talks about you being in this Black Mountain Security thing.","According to the post, you were involved in the Black Mountain Security case."
地方記事によると、スーザン ジョーンズさん、二人の子供の母...,"Locals reported Susan Jones, an American mother of two...","According to local news, Susan Jones, mother of two children..."
お姉さんが有利な 結婚をするだけでなく ー 事もあろうに あなたと私の甥のダーシーが!,"I was told, not only that your sister was to be most advantageously married, but that you, Miss Elizabeth Bennet, would be soon afterwards united to my nephew Mr Darcy!","Not only will your sister marry me in a win-win, but you and my nephew Darcy!"
これは事もあろうに異教徒の シンボルで最も悲惨です,It's the most devastating of all the Pagan symbols.,This is also one of the most pathetic signs of a bunch of heretics.
事もあろうに 君は 私の密告者を知ってる 1番いい車に乗ってる,"You know, of all my confidential informants, you got the nicest wheels.",You know my snitch is in the best car.
AV業界の多くの女性は 私生活と仕事を 分けているわ,A lot of the women in the adult film industry completely separate their porn lives from their personal lives.,A lot of women in the porn industry share their personal lives and their jobs.
そして、僕は関与を 非難される事を好まない... 人類の大虐殺の罪を、たった一言... それも僕がすでに指摘した サイロンであろう女性の言葉で,And I don't like to be accused of participating in the genocide of the human race based solely on the word of a woman whom I have already indicated to you may well be a Cylon agent.,And I don't like to be accused of being involved... of the guilt of the human race... in the words of a woman I've already pointed out to be a Cylon.
""" 事を構えずに済んだ """,We have one chance for peace...,I didn't have a choice.
シフターが事を起こした後は 俺たちのシマを奪い 侮辱したら,"After what those shifters have done -- chipping away at our territory, insulting us...","After the shifter did something, he took our shit, insulted us."
6ヶ月経ったが 話し合いばかりだ それで事を 起こさせようと― オマハの連邦ビルの 設計図を持ち込んだ,"Six months in, and it was mostly just talk on their part, so Michael and I were told to expedite things by giving them the blueprints to the federal building in Omaha that they had talked so much about.","It's been six months, and we've been having a lot of talks, and I've been trying to get this thing going, and I've brought the blueprints for the federal building in O握."
親愛なるスージー、私は夢遊病で 誤って火事を起こしてしまいました,"My favorite color is... Dear Suzy, I accidentally built a fire while I was sleepwalking.","Dear Suzy, I'm a sleepwalker, and I accidentally set a fire."
