sent,reference,translation
瓦がグラついてるとこがあって そこから　中に入って,"There must be a loose tile and he's climbed in, and can't get out.","There's a wobble in the roof, and that's where you have to go in."
中に入る パンツから ちんぽを絞首刑,"So, you know, we can come in, we can have our dick hanging out of our pants.","I'm going in. I'm going in, and I'm going to hang my dick from my pants."
だから、私は中に入る チャップルが何を 隠しているのか見つけて下さい,"So, I'll go back in, see what exactly Chapple's hiding.","So I go in, find out what Chapple is hiding."
さあ　中に入って 何かお口に合う物を探さなくては 文明国から来たお友達にね,"Oh, come inside, and we'll see if we can't get you some food, and some civilized company.","Come on, we have to go inside and find something to eat for our friends from the civilized world."
じゃあ　気が済んだら― 中に入って貰えるかな？,"Well, now that you have, can I politely invite you to step off my fucking porch?","Well, when you're done, would you mind coming inside?"
注目の的になることは 彼女にとって　荷が重すぎて 悪い仲間の中に入ってしまった,"The attention was too much for her, and she fell in with the wrong crowd.","Being the center of attention was too much for her, and she fell in with the wrong crowd."
このバカは７，８人の ゾンビの真ん中に立ってた,"This prick stands right in the mix, while seven or eight of them turn Zeke all at the same time.",This idiot was standing in the middle of seven or eight zombies.
このバカは７，８人の ゾンビの真ん中に立ってた,"This prick stands right in the mix, while seven or eight of them turn Zeke all at the same time.",This idiot was standing in the middle of seven or eight zombies.
ドフィネ通りの ど真ん中に立ってみろ...,You know what's smack in the middle of Dauphine street...,Try standing in the middle of the rue Dauphine...
ある時点から　地球は丸くなったということだ,"At one point, so was the Earth being round.","At some point, the earth became round."
ｳﾞｫｰｹﾞﾙはどのように丸くなった How the fuck did that happen ?,How did Vogel come round? How the fuck did that happen?,How did Vogel get round How the fuck did that happen ?
でも、あなたの可愛い娘は九死に一生を得ましたよ。,But your little darling's got nine lives.,But your lovely daughter has had nine lives.
ナショナル・シティ総合病院にて 昏睡状態で― 予断を許さない状態が続いていますが スーパーガールのタイムリーな 到着が無ければ...,"Willis is currently in a coma at National City General, although her fate would have been much more grim had it not been for the timely arrival of Supergirl...","She remains in a coma at National City General Hospital, and her condition remains unpredictable, but without the timely arrival of Supergirl..."
知ってるのは未来の運命 予断を許さない状態 あなたは役割を果たせばいい,"All I know is that the fate of the future hangs in the balance, and you have some role to play.","All I know is that the future is unpredictable, and you have to do your part."
銃で撃たれ 予断を許さない状態です,Hancock is in serious condition with multiple gunshot wounds.,He's been shot. We don't know what to expect.
あんな美しい人とは争えない,I cannot vie with such beauty and such sorrow.,I can't fight with someone that beautiful.
りんごは木から離れた所に落ちない （血統は争えない）,"The apple doesn't fall far from the tree, my friend.",The apple doesn't fall far from the tree. (You can't fight the bloodline.)
りんごは木から離れた所に落ちない （血統は争えない）,The apple doesn't fall far from the tree.,The apple doesn't fall far from the tree. (You can't fight the bloodline.)
血は争えない,Blood runs true.,"Like father, like son"
そう簡単に 事が運ぶわけないじゃない？,"You didn't think that'd be that easy, did you?","It's not that easy, is it?"
簡単に事が運ぶとは言ってない,I never told you it was gonna be easy.,I never said things would be easy.
シンプルに事が運べば 人間 苦労しないよ,"If things were that simple, no one would ever suffer.","If things were that simple, people wouldn't have a hard time."
ゾーイ・バーンズの 記事によると デュラント上院議員が― カーン退場後の 新たな国務長官候補に...,"Zoe Barnes of the Washington Herald now reporting, quoting a source close to the President, as saying that Senator Catherine Durant will likely be the new nominee for Secretary of State after Michael Kern's withdrawal earlier this week.",Zoe Barnes reports that Senator Durant is the new nominee for Secretary of State after Kern's exit...
この記事によると あなたが ブラック・マウンテン警備 の事件に関わっていたらしい,"Listen, this paper talks about you being in this Black Mountain Security thing.","According to this article, you were involved in the Black Mountain Security case."
地方記事によると、スーザン ジョーンズさん、二人の子供の母．．．,"Locals reported Susan Jones, an American mother of two...","According to a local article, Susan Jones, mother of two children ..."
事もあろうに　君は 私の密告者を知ってる 1番いい車に乗ってる,"You know, of all my confidential informants, you got the nicest wheels.","You, of all people, know my informant, drives the nicest car."
これは事もあろうに異教徒の シンボルで最も悲惨です,It's the most devastating of all the Pagan symbols.,"This is, by far, the most tragic of all pagan symbols."
