contains_idioms,text,original_text
事 を 起こす,"My favorite color is... Dear Suzy, I accidentally built a fire while I was sleepwalking.",親愛なるスージー、私は夢遊病で 誤って火事を起こしてしまいました
事 を 運ぶ,"As you know, Your Grace, it is not only the sworn duty of a Maester to carry out the wishes of the house he serves, but also to offer guidance and counsel in times of war.",ご存知通りです　陛下 老師の責務はご希望通りに事を運ぶだけに及びません 戦時には　助言を申し上げることも責務
事 を 運ぶ,Nobody to bring her food.,食事を運ぶ者もなく
事 を 運ぶ,"Look, captain, I don't like going over anybody's head,",警部 私は頭越しに事を運ぶのは 好みませんし
二 つ に 一 つ,"Now, that leaves two ways we can play this out.",さて、捕虜を取らないとすると、 残る選択肢は二つに一つだ
二 つ に 一 つ,"I am killing us, or saving us.",死ぬか生きるか、二つに一つだ
二 つ に 一 つ,"Both plans require the Taiyang Shen. So, we have to choose.",タイヤン・シェンは両方に必要だ 二つに一つの選択だ
二 つ 返事 だ,That didn't take long.,二つ返事だったわね
二 の 次 に する,I put my career on hold to be with him.,彼と一緒に過ごすために 自分のキャリアは　二の次にした
二 の 舞,It's wrong that you didn't get to say goodbye to your sister. Give them what you deserved.,君がお別れが言えなかった 二の舞いにしないでくれ
二 の 舞,Squirrel.. I am not going to have a repeat of 2008!,２００８年の二の舞はごめんだ！
二 の 舞,I don't mean to follow Ned Stark to the grave.,スタークの二の舞を踏むつもりはない
二 の 足 を 踏む,The cost of divorce always deterred me but her infidelity with Fricke cut the payout she'd receive in half.,離婚の費用を考えると　いつも 二の足を踏んできたが フリックとの浮気のお陰で 彼女への支払い金額が半分になる
二 の 足 を 踏む,"It's also true that with their outstanding skills, they developed surgical procedures the medical world shied away from, and saved lives that otherwise would have been lost.",ずば抜けた技術で→ 医学界が二の足を踏む術法を 展開させ→ 救えない命を救ってきたのも 事実である」
二 枚 舌 を 使う,"That kind of duplicity... leading a double life, I don't know how you do that.",二重生活を送るように 二枚舌を使った どうしてそんなことをするのか　わからないな
二 番 煎じ,You think you got a second shot.,二番煎じを得たと思ってるだろ
人 が 変わる,"She hasn't been the same, and her medical bills-- look, I'm...",彼女は人が変わってしまった と彼女の医療費 -
人 が 変わる,He changes.,人が変わるの
人 が 変わる,The guy flies off the handle.,奴は人が変わる
人 が 悪い,Do good people ever turn bad in the upside-down tree?,木の中では いい人が悪い人になる事あるの？
人 が 悪い,And not killing people.,殺人が悪いことだともね 俺を拘束した巡査は
人 が 悪い,"If their sweetheart's done 'em wrong, they write.",愛する人が悪いことをした、とかね
人 を 食う,I know it's pretty damn weird to eat people.,人を食うことが 気色悪いのは分かる
人 を 食う,"God! Twenty years, you been throwing that in my face, like it's some great thing, not eating me.",普通は人を 食ったり考えないぞ！
人 を 食う,Things coming out of crates and eating people?,人を食う木箱の怪物
人当 たり が いい,"Hey, Jack, this is Sona, she's an American who grew up in France, which makes her really friendly.",ジヤック、ソナだ フランス育ちのアメリカ人だ だから人当たりがいい
"人目 を 引く,目 を 引く","The money's in that bag, Danny.",女の一人旅は 人目を引くから
"人目 を 引く,目 を 引く","Is what attracts them, see?",火は人目を引くぞ
"人目 を 引く,目 を 引く",Something to lure you in. Like...,人目を引くためだ
人聞き が 悪い,"- ""Hacked"" is such an ugly word.","- ""ハッキング""は人聞きが悪いです"
人聞き が 悪い,I wouldn't call it that.,人聞きが悪い
今 の 今 まで,"Until just now, I didn't even know what she looked like. That's funny.",今の今まで　どんな女なのかも知らなかった
今 の 今 まで,"And I have never, ever been so convinced of what has to happen now.",そして今の今まで、何が起きたか 納得はしていない
今 の 今 まで,"Up till now. This is private property, sir. I'm going to have to ask you to leave.",今の今まで 誰もそれを指摘しない ここは私有地です どうぞお引取り下さい そうか 私はどこにも行かないぞ
今 は これ まで,"But now, after everything we've been through...",でも今は　これまでの 経験の後では
今 は これ まで,And now it's more important than ever.,今はこれまで以上に重要よ
今 は 昔,"Now once upon a time, after receiving some particularly bad news",今は昔、例の悪いニュースを 聞いた後
今 は 昔,But it's going better with her now.,ま、今は昔よりだいぶマシになったんだけどね。
今 は 昔,It's like old times.,でも今は昔のように
付く て 回る,Cantor has a family and a future and there are consequences for what he did or didn't do.,奴には家族がある 好むと好まざるに拘わらず 結果が付いて回るんだ
付く て 回る,"So it's important to note that if someone has a perception of you having done a thing, it will now follow you for the rest of your life.",気に留めるべきは 君が何かを犯したと 誰かが考えた場合 その情報は今後一生君に付いて回る
付く ぬ 離れる ぬ,"- Well, it keeps us apart, but not too far apart.",お互いに 付かず離れずよ
仮面 を 被る,Said they were masked.,仮面を被っていた
仮面 を 被る,Men wore masks.,男は仮面を被っていた
仮面 を 被る,"Criminality, labor movements masquerading as being for the people.",「人民のためだという仮面を被った」 「犯罪や」 「労働運動」
仲 を 取り持つ,Who does he think got the Andorians and Tellarites talking?,誰がアンドリア人とテラライト人の 仲を取り持ったと思ってるのか
仲 を 取り持つ,"Mom could have helped. Oh. Oh, boy!",母さんが仲を取り持ったんだ ずっとパリみたいな所で 情熱的に生きたかったけど
仲 を 取り持つ,Who'll heal the breach between us and the Soviets now?,でも誰が俺とソビエト政権の 仲を取り持ってくれるんだ？
"仲 を 取り持つ,手 を 打つ","I'd ask you to put in a good word with my parents, but I've pretty much got that taken care of.",自分でほぼ 手を打ちましたが 両親との仲を 取り持って下さい
仲 を 裂く,"She hopes to keep him in town, and persuade you that he does not care about you.",姉さんとの仲を 裂こうとしているの
