source,references,hypothesis,type
ダンスフロアでは 両手に花で踊つたものだ,['On the dance floor I used to dance with girls on each arm.'],"On the dance floor, we used to dance with flowers in both hands.",idiomatic
だから、私は中に入る チャップルが何を 隠しているのか見つけて下さい,"[""So, I'll go back in, see what exactly Chapple's hiding.""]","So I go in, find out what Chapple is hiding.",idiomatic
さあ　中に入って 何かお口に合う物を探さなくては 文明国から来たお友達にね,"[""Oh, come inside, and we'll see if we can't get you some food, and some civilized company.""]","Come on, we have to go inside and find something to eat for our friends from the civilized world.",idiomatic
じゃあ　気が済んだら― 中に入って貰えるかな？,"['Well, now that you have, can I politely invite you to step off my fucking porch?']","Well, when you're done, would you mind coming inside?",idiomatic
注目の的になることは 彼女にとって　荷が重すぎて 悪い仲間の中に入ってしまった,"['The attention was too much for her, and she fell in with the wrong crowd.']","Being the center of attention was too much for her, and she fell in with the wrong crowd.",idiomatic
このバカは７，８人の ゾンビの真ん中に立ってた,"['This prick stands right in the mix, while seven or eight of them turn Zeke all at the same time.']",This idiot was standing in the middle of seven or eight zombies.,idiomatic
ｳﾞｫｰｹﾞﾙはどのように丸くなった How the fuck did that happen ?,['How did Vogel come round? How the fuck did that happen?'],How did Vogel get round How the fuck did that happen ?,idiomatic
でも、あなたの可愛い娘は九死に一生を得ましたよ。,"[""But your little darling's got nine lives.""]",But your lovely daughter has had nine lives.,idiomatic
知ってるのは未来の運命 予断を許さない状態 あなたは役割を果たせばいい,"['All I know is that the fate of the future hangs in the balance, and you have some role to play.']","All I know is that the future is unpredictable, and you have to do your part.",idiomatic
銃で撃たれ 予断を許さない状態です,['Hancock is in serious condition with multiple gunshot wounds.'],He's been shot. We don't know what to expect.,idiomatic
ナショナル・シティ総合病院にて 昏睡状態で― 予断を許さない状態が続いていますが スーパーガールのタイムリーな 到着が無ければ...,"['Willis is currently in a coma at National City General, although her fate would have been much more grim had it not been for the timely arrival of Supergirl...']","She remains in a coma at National City General Hospital, and her condition remains unpredictable, but without the timely arrival of Supergirl...",idiomatic
あんな美しい人とは争えない,['I cannot vie with such beauty and such sorrow.'],I can't fight with someone that beautiful.,idiomatic
りんごは木から離れた所に落ちない （血統は争えない）,"[""The apple doesn't fall far from the tree, my friend.""]",The apple doesn't fall far from the tree. (You can't fight the bloodline.),idiomatic
血は争えない,['Blood runs true.'],"Like father, like son",idiomatic
簡単に事が運ぶとは言ってない,['I never told you it was gonna be easy.'],I never said things would be easy.,idiomatic
そう簡単に 事が運ぶわけないじゃない？,"[""You didn't think that'd be that easy, did you?""]","It's not that easy, is it?",idiomatic
シンプルに事が運べば 人間 苦労しないよ,"['If things were that simple, no one would ever suffer.']","If things were that simple, people wouldn't have a hard time.",idiomatic
ゾーイ・バーンズの 記事によると デュラント上院議員が― カーン退場後の 新たな国務長官候補に...,"[""Zoe Barnes of the Washington Herald now reporting, quoting a source close to the President, as saying that Senator Catherine Durant will likely be the new nominee for Secretary of State after Michael Kern's withdrawal earlier this week.""]",Zoe Barnes reports that Senator Durant is the new nominee for Secretary of State after Kern's exit...,idiomatic
この記事によると あなたが ブラック・マウンテン警備 の事件に関わっていたらしい,"['Listen, this paper talks about you being in this Black Mountain Security thing.']","According to this article, you were involved in the Black Mountain Security case.",idiomatic
地方記事によると、スーザン ジョーンズさん、二人の子供の母．．．,"['Locals reported Susan Jones, an American mother of two...']","According to a local article, Susan Jones, mother of two children ...",idiomatic
AV業界の多くの女性は 私生活と仕事を 分けているわ,['A lot of the women in the adult film industry completely separate their porn lives from their personal lives.'],Many women in the adult film industry keep their personal and professional lives separate.,idiomatic
そして、僕は関与を 非難される事を好まない... 人類の大虐殺の罪を、たった一言... それも僕がすでに指摘した サイロンであろう女性の言葉で,"[""And I don't like to be accused of participating in the genocide of the human race based solely on the word of a woman whom I have already indicated to you may well be a Cylon agent.""]","And I don't like to be accused of involvement... For the crime of human genocide, with just one word... And that too in the words of the woman I've already pointed out, who may well be a Cylon.",idiomatic
""" 事を構えずに済んだ """,['We have one chance for peace...'],"""I didn't have to take matters into my own hands.""",idiomatic
シフターが事を起こした後は 俺たちのシマを奪い 侮辱したら,"['After what those shifters have done -- chipping away at our territory, insulting us...']","After what the shifters have done, after they've taken our territory, after they've insulted us.",idiomatic
ご存知通りです　陛下 老師の責務はご希望通りに事を運ぶだけに及びません 戦時には　助言を申し上げることも責務,"['As you know, Your Grace, it is not only the sworn duty of a Maester to carry out the wishes of the house he serves, but also to offer guidance and counsel in times of war.']","As you know, Your Majesty, a Maester's duty is not only to carry out your wishes, but also to offer his advice in time of war.",idiomatic
食事を運ぶ者もなく,['Nobody to bring her food.'],No one to carry the food.,idiomatic
警部 私は頭越しに事を運ぶのは 好みませんし,"[""Look, captain, I don't like going over anybody's head,""]","Captain, I don't like to go over your head.",idiomatic
さて、捕虜を取らないとすると、 残る選択肢は二つに一つだ,"['Now, that leaves two ways we can play this out.']","Now, if we take no prisoners, that leaves us with one of two options.",idiomatic
死ぬか生きるか、二つに一つだ,"['I am killing us, or saving us.']",You either die or you live. It's one of two things.,idiomatic
タイヤン・シェンは両方に必要だ 二つに一つの選択だ,"['Both plans require the Taiyang Shen. So, we have to choose.']",The Taiyang Shen needs to go both ways. It's a choice between the two.,idiomatic
二つ返事だったわね,"[""That didn't take long.""]",That was two words.,idiomatic
彼と一緒に過ごすために 自分のキャリアは　二の次にした,['I put my career on hold to be with him.'],I put my career on the back burner to spend time with him.,idiomatic
君がお別れが言えなかった 二の舞いにしないでくれ,"[""It's wrong that you didn't get to say goodbye to your sister. Give them what you deserved.""]",Don't make it a repeat of when you didn't get to say goodbye.,idiomatic
