source,references,hypothesis,type
だから、私は中に入る チャップルが何を 隠しているのか見つけて下さい,"[""So, I'll go back in, see what exactly Chapple's hiding.""]",So I go in Find out what Chapple is hiding,idiomatic
さあ　中に入って 何かお口に合う物を探さなくては 文明国から来たお友達にね,"[""Oh, come inside, and we'll see if we can't get you some food, and some civilized company.""]","Now we must go inside and find something to suit our tastes, my friend from a civilized country.",idiomatic
じゃあ　気が済んだら― 中に入って貰えるかな？,"['Well, now that you have, can I politely invite you to step off my fucking porch?']","Well, when you&#39;re done - can you come in?",idiomatic
注目の的になることは 彼女にとって　荷が重すぎて 悪い仲間の中に入ってしまった,"['The attention was too much for her, and she fell in with the wrong crowd.']","Being the center of attention was too much of a burden for her, and she fell into bad company.",idiomatic
このバカは７，８人の ゾンビの真ん中に立ってた,"['This prick stands right in the mix, while seven or eight of them turn Zeke all at the same time.']",This idiot was standing in the middle of seven or eight zombies,idiomatic
ｳﾞｫｰｹﾞﾙはどのように丸くなった How the fuck did that happen ?,['How did Vogel come round? How the fuck did that happen?'],How the fuck did that happen ?,idiomatic
でも、あなたの可愛い娘は九死に一生を得ましたよ。,"[""But your little darling's got nine lives.""]",But your lovely daughter narrowly escaped.,idiomatic
知ってるのは未来の運命 予断を許さない状態 あなたは役割を果たせばいい,"['All I know is that the fate of the future hangs in the balance, and you have some role to play.']",All you know is your future destiny Unpredictable state You just have to play your part,idiomatic
銃で撃たれ 予断を許さない状態です,['Hancock is in serious condition with multiple gunshot wounds.'],I&#39;ve been shot and I&#39;m in an unpredictable state.,idiomatic
ナショナル・シティ総合病院にて 昏睡状態で― 予断を許さない状態が続いていますが スーパーガールのタイムリーな 到着が無ければ...,"['Willis is currently in a coma at National City General, although her fate would have been much more grim had it not been for the timely arrival of Supergirl...']","In a coma at National City General Hospital - in a precarious condition, but for Supergirl&#39;s timely arrival...",idiomatic
あんな美しい人とは争えない,['I cannot vie with such beauty and such sorrow.'],I can&#39;t compete with such a beautiful person,idiomatic
りんごは木から離れた所に落ちない （血統は争えない）,"[""The apple doesn't fall far from the tree, my friend.""]",Apples don&#39;t fall far from the tree (Pedigree can&#39;t be disputed),idiomatic
血は争えない,['Blood runs true.'],blood cannot fight,idiomatic
簡単に事が運ぶとは言ってない,['I never told you it was gonna be easy.'],I&#39;m not saying things will be easy,idiomatic
そう簡単に 事が運ぶわけないじゃない？,"[""You didn't think that'd be that easy, did you?""]","It&#39;s not that easy, is it?",idiomatic
シンプルに事が運べば 人間 苦労しないよ,"['If things were that simple, no one would ever suffer.']","If things were simple, people wouldn&#39;t have a hard time",idiomatic
ゾーイ・バーンズの 記事によると デュラント上院議員が― カーン退場後の 新たな国務長官候補に...,"[""Zoe Barnes of the Washington Herald now reporting, quoting a source close to the President, as saying that Senator Catherine Durant will likely be the new nominee for Secretary of State after Michael Kern's withdrawal earlier this week.""]","According to Zoe Barnes&#39; article, Senator Durant - new secretary of state candidate after Khan leaves...",idiomatic
この記事によると あなたが ブラック・マウンテン警備 の事件に関わっていたらしい,"['Listen, this paper talks about you being in this Black Mountain Security thing.']","According to this article, you were involved in the Black Mountain Guard incident.",idiomatic
地方記事によると、スーザン ジョーンズさん、二人の子供の母．．．,"['Locals reported Susan Jones, an American mother of two...']","According to local reports, Susan Jones, mother of two children. . .",idiomatic
AV業界の多くの女性は 私生活と仕事を 分けているわ,['A lot of the women in the adult film industry completely separate their porn lives from their personal lives.'],Many women in the AV industry keep their personal lives separate from their work.,idiomatic
そして、僕は関与を 非難される事を好まない... 人類の大虐殺の罪を、たった一言... それも僕がすでに指摘した サイロンであろう女性の言葉で,"[""And I don't like to be accused of participating in the genocide of the human race based solely on the word of a woman whom I have already indicated to you may well be a Cylon agent.""]",And I don&#39;t like to be accused of involvement... just one word of guilt for the genocide of mankind... in the words of a Cylon woman I&#39;ve already pointed out.,idiomatic
""" 事を構えずに済んだ """,['We have one chance for peace...'],&quot;I didn&#39;t have to worry about it.&quot;,idiomatic
シフターが事を起こした後は 俺たちのシマを奪い 侮辱したら,"['After what those shifters have done -- chipping away at our territory, insulting us...']","After the shifter makes things happen, if you take our sima and insult us",idiomatic
ご存知通りです　陛下 老師の責務はご希望通りに事を運ぶだけに及びません 戦時には　助言を申し上げることも責務,"['As you know, Your Grace, it is not only the sworn duty of a Maester to carry out the wishes of the house he serves, but also to offer guidance and counsel in times of war.']","As you know, Your Majesty, the Roshi&#39;s duty is not only to carry things out according to his wishes, but also to give advice in times of war.",idiomatic
食事を運ぶ者もなく,['Nobody to bring her food.'],no one to bring food,idiomatic
警部 私は頭越しに事を運ぶのは 好みませんし,"[""Look, captain, I don't like going over anybody's head,""]","Inspector, I don&#39;t like to carry things over my head.",idiomatic
さて、捕虜を取らないとすると、 残る選択肢は二つに一つだ,"['Now, that leaves two ways we can play this out.']","Well, if you don&#39;t take prisoners, you&#39;re left with one of two options.",idiomatic
死ぬか生きるか、二つに一つだ,"['I am killing us, or saving us.']","Live or die, it&#39;s one and the same",idiomatic
タイヤン・シェンは両方に必要だ 二つに一つの選択だ,"['Both plans require the Taiyang Shen. So, we have to choose.']","Tayan Shen is needed for both, it&#39;s a choice between the two.",idiomatic
二つ返事だったわね,"[""That didn't take long.""]",I got two answers,idiomatic
彼と一緒に過ごすために 自分のキャリアは　二の次にした,['I put my career on hold to be with him.'],I put my career on the sidelines to spend time with him.,idiomatic
君がお別れが言えなかった 二の舞いにしないでくれ,"[""It's wrong that you didn't get to say goodbye to your sister. Give them what you deserved.""]",You couldn&#39;t say goodbye,idiomatic
２００８年の二の舞はごめんだ！,['Squirrel.. I am not going to have a repeat of 2008!'],I&#39;m sorry for the second dance in 2008!,idiomatic
スタークの二の舞を踏むつもりはない,"[""I don't mean to follow Ned Stark to the grave.""]",I&#39;m not going to do the same thing as Stark,idiomatic
離婚の費用を考えると　いつも 二の足を踏んできたが フリックとの浮気のお陰で 彼女への支払い金額が半分になる,"[""The cost of divorce always deterred me but her infidelity with Fricke cut the payout she'd receive in half.""]","I&#39;ve always been hesitant about the cost of a divorce, but my affair with Flick cut my bills in half.",idiomatic
ずば抜けた技術で→ 医学界が二の足を踏む術法を 展開させ→ 救えない命を救ってきたのも 事実である」,"[""It's also true that with their outstanding skills, they developed surgical procedures the medical world shied away from, and saved lives that otherwise would have been lost.""]","It is also true that, with his outstanding technology, he has developed techniques that the medical community hesitates to do, and has saved lives that could not be saved.”",idiomatic
