contains_idioms,text,original_text
avoir le cafard,When I'm broke I don't eat. Then I get tired and depressed.,"Et quand je n'ai pas d'argent, je ne mange pas et j'ai le cafard."
avoir le cafard,You're just suffering from a case of the divorcée blues.,Vous avez le cafard des divorcées.
avoir le cafard,"You know, you shouldn't feel so bad, no matter what happened.",Il ne faut pas avoir le cafard.
avoir le cafard,"-Yes, I was feeling blue.","- J'avais le cafard, je sais pas pourquoi."
avoir le cafard,Guess it doesn't know the words.,Il doit avoir le cafard.
avoir le cafard,"If it gets too lonely, there's a cantina down the street called Pablo's.","Quand on a le cafard, on peut aller ""chez Pablo""."
avoir le cafard,I feel so sad today!,J'ai le cafard aujourd'hui.
avoir le cafard,I kind of pig out when I get depressed.,Je m'empiffre quand j'ai le cafard.
avoir le cafard,"I dunno, I got sad, so I left.",Puis j'ai eu le cafard et je suis partie.
avoir le cafard,"""I can hardly get out of bed.","""J'ai du mal à me lever, j'ai le cafard..."""
avoir le cafard,My God! How could you be homesick?,Comment peux-tu avoir le cafard ?
avoir le cafard,I just saw that you were brooding.,Non. Tu as le cafard.
avoir le cafard,Why getting in the dumps?,Vous avez le cafard ?
avoir le cafard,When I've got the money.,Quand j'ai le cafard.
avoir le cafard,Anita doesn't want to.,- Anita a le cafard. - Pas de problème.
avoir le cafard,But I make it a point to get busy as soon as I feel the blues comin' on.,Mais je me démerde pour m'occuper quand j'ai le cafard.
avoir le cafard,You know why we have Monday Blues?,Vous savez pourquoi on a le cafard le lundi ?
avoir le cafard,I'd get upset sometimes over my mum and dad and he'd do his best to cheer me up.,"Quand j'avais le cafard à cause de mes parents, il me soutenait."
"avoir le cafard,en avoir marre",It's about a very lonely girl who's sick and tired of war and being left alone.,"C'est une fille qui a le cafard. Elle en a marre de la guerre, marre d'être seule, à attendre que son homme revienne."
avoir le chair de poule,"Every time I think about the day we met, I just get goosebumps all over again.","Chaque fois que je pense au jour où on s'est rencontré, j'ai la chair de poule."
avoir le chair de poule,"- This is really creepy, Andie.","J'ai la chair de poule, Andie."
avoir le chair de poule,I have goosepimples.,"Regardez, comme j'en ai la chair de poule..."
avoir le chair de poule,"Ever since I met you, I've had a chill running up my spine.","Depuis que je t'ai vue, j'ai la chair de poule. Je dois te peindre."
avoir le chair de poule,Every time I walk by here I get the creeps.,Chaque fois que je viens ici j'ai la chair de poule.
avoir le chair de poule,I used to get goose bumps every time I looked at that flag.,J'ai la chair de poule quand je vois le drapeau.
avoir le chair de poule,I have goose bumps.,J'ai la chair de poule. Touche.
avoir le chair de poule,I just got the chills again.,J'ai encore eu la chair de poule.
avoir le chair de poule,You make my skin crawl.,"{\pos(192,040)}J'ai la chair de poule rien que d'y penser."
avoir le chair de poule,Some sights I saw were so spooky they gave me goose-pimples.,J'ai vu des choses si effrayantes quej'en avais la chair de poule.
avoir le chair de poule,"Deano, I'm getting the chills just hearing you talk about it.",J'ai la chair de poule rien qu'à t'en entendre parler.
avoir le chair de poule,My skin crawls being in the same room with him.,J'ai la chair de poule quand on est ensemble.
avoir le chair de poule,"I've got goosebumps, I'm not even a hockey fan!","J'ai la chair de poule, sans être fan de hockey."
avoir le chair de poule,You're shaking.,"Tu trembles, t'as la chair de poule."
avoir le chair de poule,The hair on the back of my neck's standing up.,J'ai la chair de poule dans le cou.
avoir le chair de poule,"If by ""uncomfortable,"" you mean it made my skin crawl, then yes.",Dis plutôt que j'en avais la chair de poule.
avoir le chair de poule,He's giving me the creeps.,Regarde comme j'ai la chair de poule.
avoir le chair de poule,"Look, I've got goose bumps.",Regarde. J'en ai la chair de poule.
avoir le chair de poule,- You've got goosebumps.,- T'as la chair de poule.
avoir le chair de poule,"Oh, Paul! I get goose bumps every time I think about it!",J'ai la chair de poule quand j'y pense.
avoir le chair de poule,Do whatever you like to make sure they'll have goose bumps when they see it.,Faites ce que vous aimez pour vous assurer ils ont la chair de poule quand ils le voient.
avoir le chair de poule,It's not my imagination... I've got goose bumps.,"Ça ne trompe pas, j'ai la chair de poule."
avoir le chair de poule,Why do I keep getting these bruises?,J'en ai la chair de poule. Où je me fais ces bleus?
avoir le chair de poule,She had goose pimples because she was cold.,Elle a la chair de poule !
avoir le chair de poule,"Every time I see you, I get goose pimples.""","J'ai la chair de poule quand je te vois."""
avoir le chair de poule,"I suddenly felt all chilled and goosebumpy, too.","Tout à coup, j'ai eu si froid que j'en avais la chair de poule."
avoir le chair de poule,"Oh, I have goose bumps.","Oh, j'ai la chair de poule."
avoir le chair de poule,I can make the hair on my arms stand up any time I want.,Je peux avoir la chair de poule quand je veux. Vous voyez?
avoir le chair de poule,"Ahjussi, I got goosebumps.","Ahjussi, j'ai la chair de poule."
avoir le chair de poule,Still can't listen to the eagles without getting the chills.,"Je ne peux toujours pas écouter les ""eagles"" sans avoir la chair de poule."
avoir le chair de poule,Give him a little time. Let him enjoy his goose pimples.,Laissez-lui le temps d'avoir la chair de poule.
avoir le chair de poule,"Nitro. - Oh, baby, I got the chills!","Oh, bébé, j'ai la chair de poule!"
avoir le chair de poule,I just got chills.,J'ai la chair de poule. - Je sais.
avoir le chair de poule,"Look at me, look at me, I've got goose bumps.",Regardez. J'en ai la chair de poule.
avoir le chair de poule,"Boy, that just gave me goosebumps.",J'en ai eu la chair de poule.
avoir le chair de poule,"You got the chills, are you sick?","T'as la chair de poule, t'es malade ?"
avoir le chair de poule,- I have chills. - I hear the networks calling you.,- J'ai eu la chair de poule.
avoir le chair de poule,"She pushes me away then, but I know she's getting goose pimples.",Alors elle me repousse. Mais je sais qu'elle a la chair de poule.
avoir le chair de poule,My skin was crawling.,J'avais la chair de poule.
avoir le chair de poule,I think I'm getting hives.,Je crois que j'ai la chair de poule.
avoir le chair de poule,"""Our own shipyard comes first."" It gave me goose pimples.","""Notre chantier passe en premier."" J'en ai la chair de poule."
avoir le chair de poule,"look, I've got goosebumps.","Regarde, j'ai la chair de poule."
avoir le chair de poule,"I've gotten real goose bumps now, because I can remember it.",Ils étaient absolument incroyables. J'ai la chair de poule à leur souvenir.
avoir le chair de poule,I get creeped out just knowing he's out there somewhere.,J'ai la chair de poule rien qu'en le sachant quelque part dans le coin.
avoir le chair de poule,You're making all the hairs on my neck stand up.,C'est trop. J'ai la chair de poule.
avoir le chair de poule,I got goose bumps.,J'ai la chair de poule.
avoir le chair de poule,Or do you have pimples?,- Vous avez la chair de poule ?
avoir le chair de poule,- I'm getting the creeps.,- J'ai la chair de poule.
avoir le chair de poule,"If I had any feelings, - I'd have the chills right about now.","Si j'avais des sentiments, j'aurais la chair de poule."
avoir le chair de poule,Is anyone else getting the creeps here?,Je suis le seul à avoir la chair de poule ?
avoir le chair de poule,"No, I got the chills from your magnificent performance.","Non, j'ai la chair de poule à cause de ta performance magnifique."
avoir le chair de poule,"Frannie said that, 'cause I just got goosebumps.","C'est Frannie qui a dit ça, car j'ai eu la chair de poule."
avoir le chair de poule,I got goosebumps.,J'ai eu la chair de poule.
avoir le chair de poule,"Just for a second, I was feeling all the hairs on the back of my neck.","Pendant une seconde, j'ai eu la chair de poule."
avoir le chair de poule,You're making my flesh creep.,- Arrêtez. J'en ai la chair de poule.
avoir le chair de poule,Look. I'm getting goose bumps just thinking about it.,J'ai la chair de poule rien que d'y penser.
avoir le chair de poule,I think the way you describe it is as if someone had just walked over my grave.,Je crois que vous appelez ça... avoir la chair de poule.
avoir le chair de poule,"Now, if I was a girl, I'd get goose bumps with what you just brought.","Si j'étais une fille, j'aurais la chair de poule."
avoir le chair de poule,I get goose bumps when listening to you.,J'ai la chair de poule quand je vous écoute.
avoir le chair de poule,"Ok, I just got goose bumps","Bon, j'ai la chair de poule."
avoir le chair de poule,"The hair stood up on my arms, and my mouth grew dry with disgust.",J'ai eu la chair de poule et ma bouche est devenue sèche de dégoût.
avoir le chair de poule,He gave me goosebumps.,J'en avais la chair de poule.
avoir le chair de poule,You've got goosebumps.,Tu as la chair de poule.
avoir le chair de poule,He hypnotised me and made me cluck like a chicken.,"Il m'a hypnotisée, j'avais la chair de poule."
avoir le chair de poule,I feel like dying each time you say it.,J'ai la chair de poule chaque fois.
avoir le chair de poule,"I have goose bumps, people.","J'ai la chair de poule, les amis."
avoir le chair de poule,"Oh, someone just walked over my grave. Please.","J'ai la chair de poule, tout d'un coup."
avoir le chair de poule,"Yeah, anybody else getting the creeps?",Quelqu'un d'autre a la chair de poule ?
avoir le chair de poule,I got goose bumps from it.,"- C'est terrible, j'en ai la chair de poule."
avoir le chair de poule,It gave them goose bumps.,Ils avaient la chair de poule.
avoir le chair de poule,- I have goose bumps.,- J'en ai la chair de poule.
avoir le chair de poule,I got goose bumps. And it continues down my spine.,J'en ai la chair de poule sur tout le corps.
avoir le chair de poule,But it's so creepy.,Mais j'en ai la chair de poule.
avoir le chair de poule,I hope that will not create any trouble.,J'en ai la chair de poule! J'espère que cela ne créera pas d'ennui.
avoir le chair de poule,"But please believe this one thing. That thrill I felt when I saw you, that was the honest truth.","Mais crois-moi, j'ai eu la chair de poule quand je t'ai vue."
avoir le chair de poule,"When the ""Navigator"" leaves, it will send shivers down my spine.","Quand ""le Navigator"" disparaîtra au loin, j'aurai la chair de poule."
avoir le chair de poule,"Boy, I can't wait to go on vacation and have tons of sex.","Ce sont les heures de pratique,Jane. Je commence à avoir la chair de poule à les regarder, Pete."
avoir le chair de poule,"This is cool, I have goose bumps.","Génial, j'en ai la chair de poule !"
avoir le chair de poule,I had goose bumps.,J'en avais la chair de poule...
avoir le chair de poule,"Look, the models have goose bumps.","Regarde, les mannequins ont la chair de poule!"
