contains_idioms,text,original_text
ei nähdä metsä puu,You can't see the forest for the trees... even when the forest is in your own backyard.,"Joskus ei näe metsää puilta, vaikka metsä olisi takapihalla."
ei nähdä metsä puu,We can't see the forest for the trees.,Emme näe metsää puilta.
ei nähdä metsä puu,And that's why you can't see the forest for the trees.,"Juuri siksi, sinä et näe metsää puilta."
ei nähdä metsä puu,"I guess some people just see what they wanna see, right, Vincent?","Jotkut eivät näe metsää puilta. Vai mitä, Vincent?"
ei nähdä metsä puu,"You get myopic, can't see the forest for the trees.",Et näe metsää puilta.
ei nähdä metsä puu,He can't see the forest for the trees.,Hän ei näe metsää puilta.
ei nähdä metsä puu,Morbius was too close to the problem.,Morbius ei nähnyt metsää puilta.
ei nähdä metsä puu,You cut a deal with Moody?,Ette näe metsää puilta.
ei nähdä metsä puu,"You can't see the forest through the trees, man -- not when it comes to family.",Et näe metsää puilta... Kun kyseessä on perheesi.
ei nähdä metsä puu,- You people can't see the forest here.,"- Ette näe metsää puilta. - Mitä sanot, Odell?"
ei nähdä metsä puu,You're missing the point.,- Et näe metsää puilta.
ei nähdä metsä puu,But now i can't see the forest Through the trees.,Mutta nyt en näe metsää puilta.
ei nähdä metsä puu,They literally can't see the wood for the trees.,He eivät näe metsää puilta.
ei nähdä metsä puu,"You are so full of yourself, you can't see the fucking forest for the trees.","Olet niin täynnä itseäsi, ettet näe metsää puilta."
ei nähdä metsä puu,I...couldn't see the wood for the trees.,En nähnyt metsää puilta.
ei nähdä metsä puu,He wanted so badly to get back to his son.,Halusi niin kovasti poikansa luokse. Ei nähnyt metsää puilta.
ei nähdä metsä puu,""""" You can't see the forest for the trees""?","""Ei näe metsää puilta."""
ei nähdä metsä puu,"If you can't see the wood for the trees, I'm your man.","Aivan. Jos et näe metsää puilta, tarvitset minua."
ei olla jänis selkä,"I'm not in a rush, my deadline is far away.",Täs ei olla jäniksen selässä. Deadlinet ei tuu vastaan aikoihin.
ei olla kaikki intiaani kanootti,Listen. Whoever targeted you as an informant was asleep at the wheel.,"Sillä, joka hommasi sinut ilmiantajaksi, ei ollut kaikki intiaanit kanootissa."
ei olla kaikki muumi laakso,You might've noticed I'm a few raisins short of a full scoop.,Minulla ei ole kaikki muumit laaksossa.
ei olla kaikki muumi laakso,She's not in her right mind.,Hänellä ei ole kaikki muumit laaksossa.
eilinen teeri poika,"I was born, but I wasn't born yesterday, son.",En ole mikään eilisen teeren poika.
eilinen teeri poika,It's kind of an independent study course.,Luulivatko he minua eilisen teeren pojaksi?
eilinen teeri poika,- He's no milksop. I said I'd take care of it.,- Hän ei ole eilisen teeren poika.
eilinen teeri poika,What? Do I look like I was born yesterday?,Näytänkö eilisen teeren pojalta?
eilinen teeri poika,No flies on you.,Et ole eilisen teeren poika.
eilinen teeri poika,"Well, I'm no Carl when it comes to this stuff, but I ain't no Lenny, neither.","En ole mestari näissä asioissa, - mutten eilisen teeren poikakaan."
eilinen teeri poika,Son of a bitch. - I know what's going on. You think I was born yesterday?,- Pidätkö minua eilisen teeren poikana?
eilinen teeri poika,"Julius may have seemed like he was born yesterday, but he wasn't.","Julius ehkä vaikutti eilisen teeren pojalta, muttei ollut."
eilinen teeri poika,Do you think I was born yesterday?,Luuletteko minua eilisen teeren pojaksi?
eilinen teeri poika,"And I was born yesterday, but I stayed up all night.",Ja olen eilisen teeren poika. Valvoin koko yön.
eilinen teeri poika,I was not born yesterday!,En ole eilisen teeren poika!
eilinen teeri poika,They must think I was born yesterday.,Pitänevät minua eilisen teeren poikana.
eilinen teeri poika,- You must think I was born yesterday.,- En sentään ole eilisen teeren poika.
eilinen teeri poika,"Jessica, I'm sorry, I wasn't born yesterday, but he swore to me there was nothing wrong with that car, and I believed him.","Jessica, olen pahoillani. En ole eilisen teeren poikia, - mutta hän vannoi minulle, että autossa ei ollut mitään vikaa, ja minä uskoin häntä."
eilinen teeri poika,That right? When you think I was born? Last night?,Pidätkö minua eilisen teeren poikana?
eilinen teeri poika,"I might drop dead today, but I sure as hell wasn't born yesterday.","Saatan kupsahtaa tänään, mutten ole eilisen teeren poika."
eilinen teeri poika,"If I wasn't looking for it, I might have been fooled, but I ain't a baby in this freaking business.","Muita ehkä onnistuit huijaamaan, mutten ole eilisen teeren poikia."
eilinen teeri poika,My old boss called me. He told me that Nikolai wants to meet with me. - Let's not forget who we're dealing with here.,"haluan päästä hänen lähelleen, hän haluaa tavata minut hän ei ole mikään eilisen teeren poika tiedätkö?"
eilinen teeri poika,"What am I, born yesterday?",Olenko muka eilisen teeren poika?
eilinen teeri poika,- No flies on you.,- Et ole eilisen teeren poika.
eilinen teeri poika,"You know, he doesn't look short of experience.",Hän ei ole eilisen teeren poikia.
eilinen teeri poika,"Yeah, I was born yesterday.","- Toki, olenhan eilisen teeren poika"
eilinen teeri poika,"Oh, yeah. No spring chicken.",- Ei mikään eilisen teeren poika.
eilinen teeri poika,I was not born yesterday!,En ole eilisen teeren poikia!
eilinen teeri poika,- It's not my first rodeo.,- En ole eilisen teeren poika.
eilinen teeri poika,"You may have been born yesterday, but I wasn't.Where did you get the gun?",Minä en ole eilisen teeren poika. Mistä saitte aseen?
eilinen teeri poika,"Thanks for the beauty secrets,mom mai.","Menetin ehkä muistini, mutta en ole silti eilisen teeren poika."
eilinen teeri poika,"I wasn't born yesterday, Dr Hodgins.","En ole eilisen teeren poika, Hodgins."
eilinen teeri poika,"He's not fixing your car, honey.",En ole eilisen teeren poika. Ei hän korjaa autoasi.
eilinen teeri poika,"I was not born yesterday, pal.",- Anteeksi kuinka? - En ole eilisen teeren poika.
eilinen teeri poika,I learned a long time ago to come in out of the rain.,Minä en ole eilisen teeren poikia.
eilinen teeri poika,"You know, we would, but we weren't born yesterday, and neither was this baby.","Kyllä muuten, mutta emme ole eilisen teeren poikia, - eikä ole tämäkään."
eilinen teeri poika,"I may be from Ohio, but I was born 42 years ago.",En ole ihan eilisen teeren poika.
eilinen teeri poika,"Well, I wasn't born yesterday.",Minäpä en ole eilisen teeren poika.
eilinen teeri poika,"- Polly, I was not born yesterday.","- Polly, en ole eilisen teeren poika."
eilinen teeri poika,"I may have been born yesterday, but I was up late last night.","Saatan olla eilisen teeren poika, mutta valvoin myöhään illalla."
eilinen teeri poika,Do you remember yesterday? I wasn't born then!,- En ole eilisen teeren poika!
eilinen teeri poika,Were you fucking born yesterday?,Oletko eilisen teeren poika?
eilinen teeri poika,The Swedish royal family knows that we weren't born yesterday.,Ruotsin kuningashuoneessa tajutaan - ettei me olla eilisen teeren poikia
eilinen teeri poika,I'm not an idiot.,En ole eilisen teeren poikia.
eilinen teeri poika,I'm too old a bird.,En ole eilisen teeren poika.
eilinen teeri poika,Do you think I just fell off a turnip truck?,"Luuletko, että olen eilisen teeren poikia?"
elää kuin pelto,"You'd be like a pig in a barley field, with no control.",Eihän kukaan pystyisi valvomaan rahankäyttöänne. Voisitte elää kuin pellossa ilman kontrollia.
elää kuin pelto,Whoa. Homegirl clearly never met a trashcan.,Eukko elää kuin pellossa.
elää kuin pelto,Nasty motherfuckers. Got no goddamned home-training.,Täällähän eletään kuin pellossa.
heittää,She wants to drag your reputation through the mud.,Hän haluaa heittää lokaa päällesi.
heittää,"DJ, get rid of that thing.",DJ! Heitä se pois!
heittää,That we throw it out of an air lock?,Heittäisimmekö hänet ulos ilmalukosta?
heittää,"Go, roll the dice and play.",Heitä noppia ja pelaa.
heittää,He threw away my girl scout cookies.,Hän heitti partiolaiskeksini roskiin.
heittää,You threw a vase at me 3 years ago and did not go away.,Heitit vaasin päähäni kolme vuotta sitten ja minä jäin. Sinä väistit.
heittää,"- Huh? - Okay, all right. Okay, all right.",Saanko heittää sinne tippiä?
heittää,Threw it away.,- Heitin sen menemään.
heittää,"I threw a bunch of Grandpa Chip""s war medals off the bridge.",Heitin nipun isoisän sotamitaleja sillalta alas.
heittää,"I care about a woman, I put her picture in a frame... maybe put it on my desk... but to tear it up and throw it in the garbage with old cole slaw... that just doesn't say ""love"" to me.","Jos pidän naisesta, voisin panna hänen kuvansa kehyksiin pöydälle Jos sen repii ja heittää roskiin... Se ei kerro rakkaudesta."
heittää,"So is our boy a deadbeat dad, or... did somebody throw him in the freezer?","- Onko hän tyhjäntoimittajaisä, - vai heittikö joku hänet pakastimeen?"
heittää,who will rage against your sin and cast you into hell.,Syntinne raivostuttavat Häntä ja Hän heittää teidät helvettiin.
heittää,"Hey. Throw in some Wild Turkey, will you?",Heitättekö myös kassiin pari viskipulloa?
heittää,This time he threw a quarter.,Nyt hän heitti neljännesdollarin.
heittää,You gonna throw your little butterfly net?,Heitätkö pienen perhosverkkosi?
heittää,People who talk to stuffed animals shouldn't throw stones.,Täytetyille eläimille puhuja älä heitä kiviä!
heittää,I'll take you.,Minä heitän sinut.
heittää,Come on.,Heitämme pikkuisen herjaa.
heittää,It would have been better to throw men only in prison.,Olisi ollut parempi heittää miehet vain vankilaan.
heittää,Throw them in the back.,Heitä ne kärryihin.
heittää,You can just throw those in the back. Yeah?,-Heitä ne taakse.
heittää,I'll throw it on a tree and put them off track.,Heitän sen puuhun harhautukseksi.
heittää,You're throwing everything we have away for fucking Beck?,Heitätkö kaiken menemään Beckin levyjen takia?
heittää,"The way he threw, he moved-- it was perfect.","Tapa jolla hän heitti, liikkui... Se oli täydellistä."
heittää,- Did you throw it?,- Heititkö sen?
heittää,Balboa was just heaved into the fifth row!,Ukkoshuuli heitti Balboan juuri viidenteen riviin.
heittää,Patient dumping.,- Ulosheitetty potilas.
heittää,Or send him over the edge completely.,- Tai heittää laidan yli lopullisesti.
heittää,"Without the support of other telepaths... - ... thrown into a world of mundanes, we...","Ilman muiden telepaattien tukea, heitettynä tavallisten maailmaan, me..."
heittää,"And as swung open that door, there he was...",Heitin oven selälleen siinä hän oli...
heittää,"Actually, let's hope that Nashville does such a good job fighting poverty that we can't find a homeless person and we have to throw the leftovers in the trash.","Toivottavasti Nashvillessa on onnistuttu auttamaan köyhiä niin, - että emme löydä koditonta - ja joudumme heittämään tähteet roskiin."
heittää,I threw them.,-Käskit heittää kengät.
heittää,"I'll put this down if you do, too.","Minä heitän tämän pois, jos sinäkin heität."
heittää,"But, Robin, if you want to live here, work here and throw chairs at people here, you have to do this.","Mutta, Robin, Jos haluat asua täällä, työskennellä täällä ja heittää tuoleilla päin ihmisiä, sinun täytyy tehdä tämä."
heittää,"Look, you can throw me out if you want to, but you did look so cosy in here, and your decorator friend had gone home and it was beginning to get a bit cold out there on the fire escape.","Voitte heittää minut ulos, jos tahdotte - mutta täällä näytti niin kotoisalta ja ystävännekin lähti - ja ulkona alkoi olla kylmä."
heittää,I'll just do one of my gymnastics moves to...,Heitän vain yhden voimisteluliikkeen...
heittää,- You can shoot first.,Heitä sinä ensin.
heittää,"You want me out, you're gonna have to drag me out kicking and screaming and the whole division kicking with me!",Saat heittää minut ja koko uutisjaoston ulos väkivalloin.
heittää,"""So good to see you again after all this time"" after I broke your heart ""and threw it in a fucking dumpster.""","""Oli kiva tavata taas - kun särjin sydämesi ja heitin roskiin."" Unohditko sen?"
heittää,"Max, now you throw the coins.","Max, nyt voit heittää kolikoita."
heittää,And you threw a dead animal at somebody's house?,Heitit jonkun taloa kuolleella eläimellä.
heittää,"Mess with me again, buddy, you're going down. Do you hear me?","Seuraavasta kerrasta heitän sinut alas, kaveri."
heittää,"Every time I talk about boxing, a white man pulls Rocky Marciano out his ass.",Aina joku valkoinen heittää kehään Rocky Marcianon!
heittää,"Toss me one, son.","Heitä tänne, poika."
heittää,We'll throw the bastard to the lions.,Heitetään paskiainen leijonille.
heittää,You throw a bone and you get a dog,Heität luun ja saat koiran.
heittää,You should have sat down like I said. He wouldn't have thrown us off.,"Olisit vain käynyt istumaan, niin hän ei olisi kehdannut heittää meitä ulos."
heittää,""" What are you going to do, throw it?","Mitä sillä voi tehdä, heittää sen?"
heittää,"I just wanna say, if you do the one where you throw your legs over your head, all baggage must be completely stowed.","Jos teet sen, missä heität jalat pään yli - kaikkien kassien tulee olla piilossa."
heittää,I just gave him a chest pass!,Heitin kunnon pommin rintaan.
heittää,"But it's the one invention you never want to have to use because it really is the last resort, as one lucky ejectee remembers only too well.","Keksintö, jota ei tahtoisi joutua käyttämään, - sillä se on vihoviimeinen keino. Eräs onnekas ulosheitetty muistaa sen hyvin."
heittää,Now go and make MY bed before I dip you in the slime pit!,Petaa sänkyni tai heitän sinut lietekuoppaan.
heittää,'Apollo comes up with it! Releases and misses! ',Apollo heittää... ohi!
