sent,reference,translation
タイヤン・シェンは両方に必要だ 二つに一つの選択だ,"Both plans require the Taiyang Shen. So, we have to choose.",The Taiyang Shen is the only choice of two.
二つ返事だったわね,That didn't take long.,That was like two guesses.
彼と一緒に過ごすために 自分のキャリアは 二の次にした,I put my career on hold to be with him.,"To spend time with him, I combined my career with two."
君がお別れが言えなかった 二の舞いにしないでくれ,It's wrong that you didn't get to say goodbye to your sister. Give them what you deserved.,Don't be too hard on yourself just because you couldn't say goodbye.
2008年の二の舞はごめんだ!,Squirrel.. I am not going to have a repeat of 2008!,We don't want a repeat of 1973!
スタークの二の舞を踏むつもりはない,I don't mean to follow Ned Stark to the grave.,I'm not doing the Starks a favor.
離婚の費用を考えると いつも 二の足を踏んできたが フリックとの浮気のお陰で 彼女への支払い金額が半分になる,The cost of divorce always deterred me but her infidelity with Fricke cut the payout she'd receive in half.,"Given the cost of the divorce, we've always had our differences, but due to Frick's affair, we're a third of the price of paying her."
ずば抜けた技術で→ 医学界が二の足を踏む術法を 展開させ→ 救えない命を救ってきたのも 事実である」,"It's also true that with their outstanding skills, they developed surgical procedures the medical world shied away from, and saved lives that otherwise would have been lost.","It's true the medical establishment have developed the means to touch two legs, and saved lives we can't save."
二重生活を送るように 二枚舌を使った どうしてそんなことをするのか わからないな,"That kind of duplicity... leading a double life, I don't know how you do that.","I've been using two tongues to lead a double life, and I don't know why."
二番煎じを得たと思ってるだろ,You think you got a second shot.,You think you've got a second choice.
彼女は人が変わってしまった と彼女の医療費 -,"She hasn't been the same, and her medical bills-- look, I'm...","She's not who you think she is, and her medical expenses--"
奴は人が変わる,The guy flies off the handle.,He changes.
木の中では いい人が悪い人になる事あるの?,Do good people ever turn bad in the upside-down tree?,Can good people become bad people in the trees?
愛する人が悪いことをした、とかね,"If their sweetheart's done 'em wrong, they write.",I've done bad things to one whom I love.
ジヤック、ソナだ フランス育ちのアメリカ人だ だから人当たりがいい,"Hey, Jack, this is Sona, she's an American who grew up in France, which makes her really friendly.","No, Jiakh, this is Sona. He's French-born American, so I never saw him again."
火は人目を引くぞ,"Is what attracts them, see?",Fire draws attention.
人目を引くためだ,Something to lure you in. Like...,Whoever did this wanted attention.
"- ""ハッキング""は人聞きが悪いです","- ""Hacked"" is such an ugly word.","""Hacking"" is harsh."
人聞きが悪い,I wouldn't call it that.,You're not a good listener.
今の今まで どんな女なのかも知らなかった,"Until just now, I didn't even know what she looked like. That's funny.",I didn't even know who she was until now.
そして今の今まで、何が起きたか 納得はしていない,"And I have never, ever been so convinced of what has to happen now.","And so far, I don't understand what happened."
今の今まで 誰もそれを指摘しない ここは私有地です どうぞお引取り下さい そうか 私はどこにも行かないぞ,"Up till now. This is private property, sir. I'm going to have to ask you to leave.","No one's pointing that at the moment, but this is private property."
でも今は これまでの 経験の後では,"But now, after everything we've been through...","But now, after what I've been through..."
今はこれまで以上に重要よ,And now it's more important than ever.,It's more important than ever.
今は昔、例の悪いニュースを 聞いた後,"Now once upon a time, after receiving some particularly bad news","A long time ago, after I heard the bad news,"
ま、今は昔よりだいぶマシになったんだけどね。,But it's going better with her now.,I'm much better now.
でも今は昔のように,It's like old times.,"But now, just like old times."
奴には家族がある 好むと好まざるに拘わらず 結果が付いて回るんだ,Cantor has a family and a future and there are consequences for what he did or didn't do.,"He's got a family, because like it or not, the result will chase you."
気に留めるべきは 君が何かを犯したと 誰かが考えた場合 その情報は今後一生君に付いて回る,"So it's important to note that if someone has a perception of you having done a thing, it will now follow you for the rest of your life.","What's important to know is that if anyone thinks you've done something, that information will follow you with you the rest of your life."
お互いに 付かず離れずよ,"- Well, it keeps us apart, but not too far apart.",Stay close to each other.
「人民のためだという仮面を被った」 「犯罪や」 「労働運動」,"Criminality, labor movements masquerading as being for the people.","You've been in disguise for the good of his people, all right? Dangerous crimes, work effort."
誰がアンドリア人とテラライト人の 仲を取り持ったと思ってるのか,Who does he think got the Andorians and Tellarites talking?,Who do you think made the connection between Andorians and Tellarites?
