sent,reference,translation
死ぬか生きるか、二つに一つだ,"I am killing us, or saving us.","Dead or alive, one of two things."
タイヤン・シェンは両方に必要だ 二つに一つの選択だ,"Both plans require the Taiyang Shen. So, we have to choose.",We're gonna need both of them.
二つ返事だったわね,That didn't take long.,That was a second answer.
彼と一緒に過ごすために 自分のキャリアは 二の次にした,I put my career on hold to be with him.,"To spend time with him, my career went two ways."
君がお別れが言えなかった 二の舞いにしないでくれ,It's wrong that you didn't get to say goodbye to your sister. Give them what you deserved.,"You couldn't say goodbye to me, so don't act like it."
2008年の二の舞はごめんだ!,Squirrel.. I am not going to have a repeat of 2008!,I don't want to be the one to do that. I don't want to be the one to do that.
スタークの二の舞を踏むつもりはない,I don't mean to follow Ned Stark to the grave.,I'm not going to mess with the Starks.
離婚の費用を考えると いつも 二の足を踏んできたが フリックとの浮気のお陰で 彼女への支払い金額が半分になる,The cost of divorce always deterred me but her infidelity with Fricke cut the payout she'd receive in half.,"Given the cost of the divorce, I've always had to step aside, but Frick's affair made me pay her half the bill."
ずば抜けた技術で→ 医学界が二の足を踏む術法を 展開させ→ 救えない命を救ってきたのも 事実である」,"It's also true that with their outstanding skills, they developed surgical procedures the medical world shied away from, and saved lives that otherwise would have been lost.","With extensive technology, the medical world has developed a procedure for stepping aside and saving lives that can't be saved."
二重生活を送るように 二枚舌を使った どうしてそんなことをするのか わからないな,"That kind of duplicity... leading a double life, I don't know how you do that.","I used two tongues to live a double life, and I don't know why I would do that."
二番煎じを得たと思ってるだろ,You think you got a second shot.,You think I've gotten a second chance.
彼女は人が変わってしまった と彼女の医療費 -,"She hasn't been the same, and her medical bills-- look, I'm...","She's changed, and her medical bills--"
奴は人が変わる,The guy flies off the handle.,He changes.
木の中では いい人が悪い人になる事あるの?,Do good people ever turn bad in the upside-down tree?,"In the trees, when a good man becomes a bad man?"
愛する人が悪いことをした、とかね,"If their sweetheart's done 'em wrong, they write.",I've done something wrong with someone I love.
ジヤック、ソナだ フランス育ちのアメリカ人だ だから人当たりがいい,"Hey, Jack, this is Sona, she's an American who grew up in France, which makes her really friendly.","I'm Gヤck, Sona. I'm American, grew up in France. That's why I can't find anyone."
火は人目を引くぞ,"Is what attracts them, see?",Fire's gonna draw more attention.
人目を引くためだ,Something to lure you in. Like...,It's for people to see.
"- ""ハッキング""は人聞きが悪いです","- ""Hacked"" is such an ugly word.","- ""Hacking"" is a lousy word."
人聞きが悪い,I wouldn't call it that.,That's a lot of noise.
今の今まで どんな女なのかも知らなかった,"Until just now, I didn't even know what she looked like. That's funny.",I didn't even know what kind of woman she was until now.
そして今の今まで、何が起きたか 納得はしていない,"And I have never, ever been so convinced of what has to happen now.","And until now, I'm not convinced what happened."
今の今まで 誰もそれを指摘しない ここは私有地です どうぞお引取り下さい そうか 私はどこにも行かないぞ,"Up till now. This is private property, sir. I'm going to have to ask you to leave.",No one's pointing that at the moment. This is private property.
でも今は これまでの 経験の後では,"But now, after everything we've been through...","But now, after everything we've been through,"
今はこれまで以上に重要よ,And now it's more important than ever.,It's more important now than ever.
今は昔、例の悪いニュースを 聞いた後,"Now once upon a time, after receiving some particularly bad news","And now, after hearing the bad news a long time ago,"
ま、今は昔よりだいぶマシになったんだけどね。,But it's going better with her now.,"Well, it's much better now."
でも今は昔のように,It's like old times.,But now it's just like old times.
奴には家族がある 好むと好まざるに拘わらず 結果が付いて回るんだ,Cantor has a family and a future and there are consequences for what he did or didn't do.,"He's got a family, and whether he likes it or not, he's got results."
気に留めるべきは 君が何かを犯したと 誰かが考えた場合 その情報は今後一生君に付いて回る,"So it's important to note that if someone has a perception of you having done a thing, it will now follow you for the rest of your life.","You should be aware that if anyone thinks you've done something, that information will follow you for the rest of your life."
お互いに 付かず離れずよ,"- Well, it keeps us apart, but not too far apart.","Stay close, stay close, stay close."
「人民のためだという仮面を被った」 「犯罪や」 「労働運動」,"Criminality, labor movements masquerading as being for the people.","They've been masked for the good of the people, the crime, the work movement."
